0	161.111	0
0	-1086.11	0
69	-4200.44	69
1377	2260.33	1377
2060	2501.67	2060
2021	696	2021
1607	2048.67	1607
1159	275.667	1159
1133	838.556	1133
1131	983.778	1131
1131	4369.89	1131
555	-770	555
0	1177.78	0
0	588.889	0
0	736.111	0
0	1500	0
0	1450	0
0	322.222	0
0	-966.667	0
0	644.444	0
0	644.444	0
0	161.111	0
0	-483.333	0
0	161.111	0
0	322.222	0
0	-805.556	0
69	-4647.67	69
2056	3381	2056
2056	2350.44	2056
1995	817.222	1995
1614	2055.67	1614
1172	288.667	1172
1141	846.556	1141
1139	991.778	1139
1136	4080.44	1136
517	-660.778	517
0	1325	0
0	455.556	0
0	805.556	0
0	1772.22	0
0	805.556	0
0	483.333	0
0	-1288.89	0
0	644.444	0
0	805.556	0
0	0	0
0	-161.111	0
0	0	0
0	322.222	0
0	-805.556	0
74	-4501	74
1275	2466.67	1275
1999	2321.22	1999
1944	2749.56	1944
759	114.556	759
719	880.111	719
713	390.778	713
709	870.111	709
709	1836.78	709
708	869.111	708
708	869.111	708
710	710	710
711	1033.22	711
711	3127.67	711
371	-112.333	371
0	805.556	0
0	-1450	0
0	1288.89	0
0	644.444	0
0	-161.111	0
0	322.222	0
0	161.111	0
0	161.111	0
0	-1772.22	0
34	-1899.33	34
1034	2645.11	1034
1486	1647.11	1486
1509	4247.89	1509
510	-1745.56	510
389	389	389
695	372.778	695
703	703	703
703	-585.889	703
717	233.667	717
1464	1625.11	1464
1503	1019.67	1503
1507	1184.78	1507
1524	5229.56	1524
639	-649.889	639
0	161.111	0
0	-1450	0
0	805.556	0
0	966.667	0
0	0	0
0	-322.222	0
0	161.111	0
0	0	0
0	-1450	0
29	-2226.56	29
1032	2482	1032
1491	1652.11	1491
1511	3927.67	1511
465	-1468.33	465
418	256.889	418
697	535.889	697
695	695	695
694	-594.889	694
741	1546.56	741
1095	772.778	1095
1083	1244.11	1083
1087	1087	1087
1091	3991	1091
770	-35.5556	770
0	161.111	0
0	-1127.78	0
0	644.444	0
0	644.444	0
0	161.111	0
0	-483.333	0
0	161.111	0
0	322.222	0
0	-1611.11	0
28	-2388.67	28
1023	2473	1023
1498	1336.89	1498
1520	3936.67	1520
527	-2211.89	527
412	734.222	412
695	533.889	695
709	386.778	709
710	226.667	710
736	1541.56	736
733	733	733
719	719	719
719	719	719
718	2490.22	718
564	725.111	564
0	0	0
0	-966.667	0
0	644.444	0
0	483.333	0
0	0	0
0	-483.333	0
0	322.222	0
0	322.222	0
0	-2094.44	0
0	-1933.33	0
771	1898.78	771
1196	1357.11	1196
986	2919.33	986
330	-1603.33	330
269	-53.2222	269
574	735.111	574
574	412.889	574
576	-979.556	576
603	1353	603
968	806.889	968
954	1115.11	954
953	644.667	953
952	3677	952
480	-164.444	480
0	161.111	0
0	-1127.78	0
0	644.444	0
0	644.444	0
0	0	0
0	-161.111	0
0	161.111	0
0	0	0
0	-1933.33	0
29	-1618.22	29
797	1827.56	797
1219	1513.44	1219
983	3399.67	983
365	-1568.33	365
409	247.889	409
705	543.889	705
706	867.111	706
706	89.3333	706
726	1503.78	726
860	698.889	860
841	1485.44	841
841	1002.11	841
841	3741	841
598	275.778	598
0	161.111	0
0	-805.556	0
0	805.556	0
0	483.333	0
0	161.111	0
0	-322.222	0
0	161.111	0
0	161.111	0
0	-2738.89	0
176	-1743.44	176
1458	2088.56	1458
1991	1829.89	1991
2030	6218.89	2030
348	-2390.89	348
348	-296.444	348
358	841.333	358
693	693	693
696	51.5556	696
708	1996.89	708
1142	980.889	1142
857	695.889	857
855	1016.11	855
856	3272.67	856
609	609	609
0	0	0
0	-966.667	0
0	966.667	0
0	644.444	0
0	161.111	0
0	-322.222	0
0	161.111	0
0	483.333	0
0	-2577.78	0
189	-1744.33	189
1402	2046.44	1402
1966	1804.89	1966
1992	5536.44	1992
523	-1088.11	523
356	-1416.22	356
382	865.333	382
1085	762.778	1085
1104	1587.33	1104
1103	458.556	1103
1100	1261.11	1100
1099	1260.11	1099
1101	778.778	1101
1099	4482.33	1099
701	217.667	701
0	161.111	0
0	-1127.78	0
0	966.667	0
0	805.556	0
0	-161.111	0
0	161.111	0
0	322.222	0
0	161.111	0
0	-2577.78	0
166	-1928.44	166
1027	1832.56	1027
1449	965.667	1449
1007	4712.56	1007
383	-1550.33	383
340	17.7778	340
327	971.444	327
334	334	334
333	-472.556	333
366	527.111	366
1218	1701.33	1218
1235	912.778	1235
1234	1072.89	1234
1241	4463.22	1241
871	-579	871
0	483.333	0
0	-1288.89	0
0	966.667	0
0	805.556	0
0	-161.111	0
0	-161.111	0
0	322.222	0
0	161.111	0
0	-2738.89	0
133	-1800.33	133
1415	2059.44	1415
1966	1482.67	1966
1978	5361.33	1978
541	-1553.44	541
348	509.111	348
344	827.333	344
342	180.889	342
340	-304.444	340
365	526.111	365
1204	1526.22	1204
1239	916.778	1239
1240	1240	1240
1240	4462.22	1240
829	-459.889	829
0	161.111	0
0	-1127.78	0
0	805.556	0
0	966.667	0
0	-161.111	0
0	0	0
0	161.111	0
0	0	0
0	-2255.56	0
213	-2203.67	213
1451	2256.56	1451
1983	1499.67	1983
2003	5386.33	2003
473	-1299.22	473
333	494.111	333
326	487.111	326
332	332	332
331	-313.444	331
368	690.222	368
1054	1376.22	1054
1075	752.778	1075
1088	926.889	1088
1100	4322.22	1100
734	-393.778	734
0	161.111	0
0	-1288.89	0
0	966.667	0
0	644.444	0
0	0	0
0	-161.111	0
0	161.111	0
0	161.111	0
0	-2416.67	0
191	-2225.67	191
1481	2608.78	1481
1999	1515.67	1999
2013	5557.44	2013
507	-1265.22	507
355	-128.333	355
351	834.333	351
349	349	349
349	-134.333	349
381	703.222	381
1070	1392.22	1070
1087	1087	1087
1093	931.889	1093
1093	4637.44	1093
769	-358.778	769
0	161.111	0
0	-1288.89	0
0	1127.78	0
0	644.444	0
0	-161.111	0
0	-322.222	0
0	161.111	0
0	322.222	0
0	-2900	0
169	-1603.22	169
1445	2089.44	1445
1987	1664.78	1987
2008	5713.56	2008
546	-1870.67	546
339	500.111	339
334	495.111	334
332	332	332
331	-313.444	331
366	688.222	366
1066	1549.33	1066
1091	929.889	1091
1097	935.889	1097
1098	4320.22	1098
802	-164.667	802
0	161.111	0
0	-1288.89	0
0	805.556	0
0	805.556	0
0	0	0
0	-161.111	0
0	161.111	0
0	0	0
0	-2094.44	0
179	-2398.78	179
1417	2383.67	1417
1982	1659.78	1982
1999	5543.44	1999
579	-1837.67	579
339	500.111	339
335	496.111	335
333	171.889	333
332	9.77778	332
345	22.7778	345
1223	1384.11	1223
1244	760.667	1244
1248	1086.89	1248
1255	4799.44	1255
820	-791.111	820
0	483.333	0
0	-1288.89	0
0	805.556	0
0	805.556	0
0	0	0
0	-161.111	0
0	0	0
0	161.111	0
0	-2577.78	0
132	-1962.44	132
1476	2281.56	1476
2010	1365.56	2010
2039	5583.44	2039
493	-1601.44	493
335	-1276.11	335
356	839.333	356
985	1629.44	985
344	-461.556	344
372	694.222	372
1068	1390.22	1068
1084	600.667	1084
1087	1087	1087
1093	3831.89	1093
781	-24.5556	781
0	322.222	0
0	-1288.89	0
0	644.444	0
0	966.667	0
0	0	0
0	-161.111	0
0	161.111	0
0	0	0
0	-2900	0
185	-1448.33	185
1505	1946.67	1505
2018	1576.33	2018
2047	5613.67	2047
512	-1729.67	512
348	348	348
341	649.333	341
337	337	337
338	338	338
349	510.111	349
846	1168.22	846
851	1012.11	851
856	856	856
856	3756	856
669	346.778	669
0	-161.111	0
0	-805.556	0
0	644.444	0
0	644.444	0
0	161.111	0
0	-322.222	0
0	161.111	0
0	161.111	0
0	-2577.78	0
203	-2116.44	203
1453	2336.33	1453
2004	1267.89	2004
2027	5649.22	2027
505	-1428.33	505
344	182.889	344
339	500.111	339
336	174.889	336
332	1137.56	332
334	495.111	334
531	853.222	531
540	1023.33	540
540	701.111	540
540	2795.56	540
414	414	414
0	161.111	0
0	-966.667	0
0	483.333	0
0	805.556	0
0	0	0
0	-322.222	0
0	161.111	0
0	161.111	0
0	-2416.67	0
174	-2242.67	174
1450	2255.56	1450
1989	1505.67	1989
2019	5402.33	2019
539	-1394.33	539
342	180.889	342
336	658.222	336
334	172.889	334
333	655.222	333
346	184.889	346
832	1315.33	832
834	995.111	834
848	848	848
848	3264.67	848
615	131.667	615
0	0	0
0	-1127.78	0
0	805.556	0
0	483.333	0
0	0	0
0	0	0
0	0	0
0	322.222	0
0	-2900	0
195	-771.667	195
1632	1632	1632
1774	1612.89	1774
1784	4684	1784
499	-1273.22	499
335	173.889	335
330	652.222	330
329	329	329
328	328	328
343	504.111	343
816	1138.22	816
839	1161.22	839
843	681.889	843
841	3096.56	841
623	461.889	623
0	161.111	0
0	-1450	0
0	805.556	0
0	644.444	0
0	0	0
0	-483.333	0
0	483.333	0
0	0	0
0	-2577.78	0
203	-924.778	203
1645	1645	1645
1782	1782	1782
1786	4524.89	1786
477	-811.889	477
341	179.889	341
337	337	337
337	498.111	337
333	-955.889	333
426	909.333	426
1211	1372.11	1211
1235	912.778	1235
1250	927.778	1250
1251	4473.22	1251
818	-309.778	818
0	0	0
0	-1127.78	0
0	966.667	0
0	644.444	0
0	-161.111	0
0	-322.222	0
0	322.222	0
0	0	0
0	-2577.78	0
204	-1246	204
1598	2081.33	1598
1782	1620.89	1782
1789	4689	1789
503	-2074.78	503
431	1397.67	431
516	-128.444	516
334	978.444	334
331	-1119	331
424	907.333	424
1224	1062.89	1224
1245	1245	1245
1251	928.778	1251
1250	4472.22	1250
812	-638	812
0	483.333	0
0	-1288.89	0
0	966.667	0
0	483.333	0
0	161.111	0
0	-322.222	0
0	161.111	0
0	161.111	0
0	-2900	0
0	-763.889	0
1233	1380.22	1233
1327	1179.78	1327
1094	4274.56	1094
316	-1778.44	316
211	211	211
210	371.111	210
209	47.8889	209
213	-578.667	213
303	933.556	303
927	765.889	927
943	1104.11	943
950	627.778	950
949	3526.78	949
478	-5.33333	478
0	322.222	0
0	-1127.78	0
0	644.444	0
0	805.556	0
0	-161.111	0
0	-161.111	0
0	161.111	0
0	161.111	0
0	-2577.78	0
189	-1163.78	189
1642	1642	1642
1788	1640.78	1788
1806	4756	1806
542	-1377.44	542
337	484.222	337
335	335	335
336	497.111	336
338	499.111	338
394	716.222	394
688	849.111	688
692	1336.44	692
689	850.111	689
692	2947.56	692
526	526	526
0	0	0
0	-966.667	0
0	805.556	0
0	644.444	0
0	161.111	0
0	-322.222	0
0	322.222	0
0	161.111	0
0	-2577.78	0
193	-934.778	193
1585	1423.89	1585
1770	1770	1770
1803	5025.22	1803
551	-1382.33	551
349	349	349
345	506.111	345
342	342	342
342	-463.556	342
469	1113.44	469
1072	1233.11	1072
1079	1079	1079
1095	772.778	1095
1098	3998	1098
743	420.778	743
0	-322.222	0
0	-966.667	0
0	805.556	0
0	805.556	0
0	-322.222	0
0	0	0
0	322.222	0
0	0	0
0	-2416.67	0
28	-1583.11	28
1599	2243.44	1599
1783	1783	1783
1801	3734.33	1801
868	-420.889	868
741	-64.5556	741
743	904.111	743
744	1549.56	744
370	208.889	370
378	539.111	378
549	1032.33	549
549	1193.44	549
550	872.222	550
551	2484.33	551
423	1067.44	423
0	-161.111	0
0	-966.667	0
0	966.667	0
0	805.556	0
0	-161.111	0
0	-322.222	0
0	322.222	0
0	161.111	0
0	-2900	0
21	-784.556	21
1571	2054.33	1571
1735	1735	1735
1760	632.222	1760
1766	1121.56	1766
1776	-451.778	1776
1793	4504.11	1793
1068	-543.111	1068
357	-126.333	357
402	563.111	402
680	680	680
693	2143	693
696	857.111	696
690	2623.33	690
573	573	573
0	161.111	0
0	-966.667	0
0	966.667	0
0	1127.78	0
0	-161.111	0
0	-161.111	0
0	161.111	0
0	322.222	0
0	-2416.67	0
24	-2231.56	24
1728	2372.44	1728
1964	1641.78	1964
1997	4413.67	1997
871	-901.222	871
725	-2077.78	725
820	1261.67	820
1506	4672.67	1506
830	-2336.67	830
395	1145	395
848	1331.33	848
851	851	851
851	1334.33	851
848	2459.11	848
686	1491.56	686
0	-322.222	0
0	-966.667	0
0	644.444	0
0	805.556	0
0	0	0
0	-161.111	0
0	483.333	0
0	0	0
0	-2416.67	0
0	-644.444	0
987	1309.22	987
1060	1060	1060
838	838	838
830	346.667	830
827	-125.778	827
830	1782.78	830
324	162.889	324
220	-1307.78	220
318	612.444	318
950	802.778	950
956	808.778	956
956	956	956
957	3773.67	957
475	-1136.11	475
0	322.222	0
0	-938.889	0
0	938.889	0
0	644.444	0
0	0	0
0	0	0
0	0	0
0	161.111	0
0	-2186.11	0
32	-851.333	32
1401	1695.44	1401
1541	1688.22	1541
1565	2742.78	1565
853	-177.556	853
731	142.111	731
733	733	733
617	1500.33	617
349	-239.889	349
413	707.444	413
685	832.222	685
686	1127.67	686
687	834.222	687
688	2915.78	688
526	364.889	526
0	0	0
0	-644.444	0
0	644.444	0
0	644.444	0
0	0	0
0	-161.111	0
0	161.111	0
0	483.333	0
0	-1933.33	0
13	-309.222	13
1043	1365.22	1043
1092	769.778	1092
1097	2708.11	1097
836	-130.667	836
721	76.5556	721
720	720	720
705	1510.56	705
351	189.889	351
336	658.222	336
464	786.222	464
464	947.333	464
464	947.333	464
464	2075.11	464
382	865.333	382
0	-161.111	0
15	-1112.78	15
0	1127.78	0
0	644.444	0
0	0	0
0	-161.111	0
0	161.111	0
0	483.333	0
0	-2255.56	0
42	364.222	42
1055	1377.22	1055
1081	1564.33	1081
1089	605.667	1089
994	832.889	994
932	126.444	932
934	934	934
868	1673.56	868
600	-366.667	600
605	927.222	605
691	852.111	691
694	1016.22	694
694	855.111	694
694	2466.22	694
553	553	553
0	0	0
0	-805.556	0
0	966.667	0
0	644.444	0
0	-161.111	0
0	-322.222	0
0	161.111	0
0	161.111	0
0	-805.556	0
14	-791.556	14
848	-118.667	848
951	1112.11	951
1722	1077.56	1722
1618	2423.56	1618
1387	-707.444	1387
730	407.778	730
721	1365.44	721
361	-122.333	361
332	170.889	332
330	974.444	330
325	647.222	325
325	325	325
326	1453.78	326
264	425.111	264
0	0	0
0	-483.333	0
0	805.556	0
0	322.222	0
0	-322.222	0
0	0	0
0	322.222	0
0	322.222	0
0	-1611.11	0
24	-620.444	24
1054	1215.11	1054
1101	1745.44	1101
1101	1584.33	1101
837	31.4444	837
725	241.667	725
726	726	726
727	1532.56	727
365	203.889	365
351	189.889	351
553	1036.33	553
556	717.111	556
555	877.222	555
555	2488.33	555
366	43.7778	366
0	161.111	0
0	-1127.78	0
0	966.667	0
0	644.444	0
0	-161.111	0
0	-322.222	0
0	322.222	0
0	0	0
0	-1933.33	0
34	-771.556	34
1409	1731.22	1409
1499	1499	1499
1513	2479.67	1513
847	41.4444	847
716	232.667	716
713	551.889	713
715	1198.33	715
374	-592.667	374
369	530.111	369
973	1134.11	973
994	671.778	994
999	999	999
1001	3739.89	1001
640	-648.889	640
0	322.222	0
0	-1288.89	0
0	1127.78	0
0	805.556	0
0	-161.111	0
0	-161.111	0
0	322.222	0
0	161.111	0
0	-1772.22	0
29	-1259.89	29
1282	2248.67	1282
1413	1090.78	1413
1421	4159.89	1421
119	-1008.78	119
0	161.111	0
0	-1450	0
317	1605.89	317
677	-289.667	677
690	690	690
1216	1377.11	1216
1223	256.333	1223
1230	907.778	1230
1240	4140	1240
526	-762.889	526
0	644.444	0
0	-1288.89	0
0	805.556	0
0	966.667	0
0	-322.222	0
0	161.111	0
0	0	0
0	0	0
0	-1288.89	0
29	-1582.11	29
1384	2028.44	1384
1514	1191.78	1514
1525	4586.11	1525
0	-1772.22	0
0	644.444	0
0	644.444	0
0	-161.111	0
0	-1450	0
99	99	99
1435	1918.33	1435
1500	855.556	1500
1512	545.333	1512
1524	5390.67	1524
732	-1523.56	732
0	483.333	0
0	-1450	0
0	1127.78	0
0	644.444	0
0	-161.111	0
0	161.111	0
0	-161.111	0
0	161.111	0
0	161.111	0
0	-1772.22	0
449	1737.89	449
701	539.889	701
706	1511.56	706
106	-538.444	106
0	-161.111	0
0	0	0
0	644.444	0
0	-805.556	0
18	-948.667	18
631	953.222	631
672	672	672
675	30.5556	675
676	2609.33	676
437	-851.889	437
0	0	0
0	-644.444	0
0	805.556	0
0	483.333	0
0	-322.222	0
0	161.111	0
0	161.111	0
0	0	0
0	0	0
0	-644.444	0
302	785.333	302
346	668.222	346
349	349	349
90	-393.333	90
0	161.111	0
0	161.111	0
0	322.222	0
0	-805.556	0
13	-2887	13
815	1459.44	815
1471	1309.89	1471
1491	846.556	1491
1436	3047.11	1436
193	-773.667	193
193	-934.778	193
0	-469.444	0
0	469.444	0
0	644.444	0
0	0	0
0	-322.222	0
0	322.222	0
0	-161.111	0
0	-161.111	0
0	-644.444	0
277	760.333	277
323	645.222	323
319	319	319
79	-404.333	79
0	322.222	0
0	-161.111	0
0	322.222	0
0	0	0
0	-2719.44	0
136	430.444	136
1303	1597.44	1303
1351	173.222	1351
1372	3285.89	1372
890	595.556	890
181	-1144	181
0	-441.667	0
0	441.667	0
0	441.667	0
0	0	0
0	-147.222	0
0	0	0
0	0	0
0	-147.222	0
0	147.222	0
0	-883.333	0
282	870.889	282
332	1068.11	332
19	-717.111	19
0	147.222	0
0	-294.444	0
0	147.222	0
0	294.444	0
0	-294.444	0
0	294.444	0
0	0	0
0	588.889	0
0	0	0
0	441.667	0
0	294.444	0
0	-441.667	0
0	147.222	0
0	147.222	0
0	0	0
0	-294.444	0
0	147.222	0
0	294.444	0
0	0	0
0	147.222	0
0	-147.222	0
0	2038.89	0
0	161.111	0
0	644.444	0
0	-483.333	0
0	-322.222	0
0	644.444	0
0	483.333	0
0	-4638.89	0
400	988.889	400
1750	2338.89	1750
1795	911.667	1795
1822	5683.11	1822
1341	213.222	1341
98	-707.556	98
0	-897.222	0
0	588.889	0
0	469.444	0
0	161.111	0
0	0	0
0	-161.111	0
0	-161.111	0
0	-161.111	0
0	322.222	0
0	161.111	0
0	2255.56	0
0	-161.111	0
0	483.333	0
0	-644.444	0
0	-322.222	0
0	644.444	0
0	644.444	0
0	-5150	0
444	1474.56	444
1760	2496.11	1760
1793	1056.89	1793
1787	6067.56	1787
1278	-977.556	1278
359	-124.333	359
351	-1190.67	351
348	789.667	348
350	644.444	350
352	204.778	352
351	-90.6667	351
353	58.5556	353
347	641.444	347
17	-571.889	17
0	294.444	0
0	294.444	0
0	0	0
0	750	0
0	322.222	0
0	-161.111	0
0	-763.889	0
0	602.778	0
0	644.444	0
0	-3897.22	0
395	1278.33	395
1314	1461.22	1314
1351	1056.56	1351
1363	4524.11	1363
861	-827.889	861
0	147.222	0
0	-1030.56	0
0	1030.56	0
0	441.667	0
0	0	0
0	147.222	0
0	-147.222	0
0	0	0
0	147.222	0
0	147.222	0
0	483.333	0
0	-161.111	0
0	966.667	0
0	322.222	0
0	-483.333	0
0	-483.333	0
0	805.556	0
0	322.222	0
0	-4716.67	0
465	1348.33	465
1770	1917.22	1770
1809	925.667	1809
1828	5108.56	1828
1370	-732.778	1370
356	797.667	356
4	-1321	4
0	883.333	0
0	588.889	0
0	147.222	0
0	-147.222	0
0	294.444	0
0	0	0
0	-294.444	0
0	294.444	0
0	294.444	0
0	0	0
0	602.778	0
0	483.333	0
0	-322.222	0
0	-322.222	0
0	805.556	0
0	322.222	0
0	-3777.78	0
456	750.444	456
1319	1466.22	1319
1791	1054.89	1791
1822	5088.67	1822
1122	358.111	1122
118	-765.333	118
0	-883.333	0
0	883.333	0
0	294.444	0
0	294.444	0
0	-147.222	0
0	147.222	0
0	0	0
0	0	0
0	294.444	0
0	294.444	0
0	147.222	0
0	966.667	0
0	322.222	0
0	-322.222	0
0	-322.222	0
0	805.556	0
0	-966.667	0
32	-1040.22	32
1009	125.667	1009
1122	2152.56	1122
1536	1241.56	1536
1541	4371.56	1541
1180	1018.89	1180
118	-848.667	118
0	-483.333	0
0	1127.78	0
0	966.667	0
0	0	0
0	483.333	0
0	322.222	0
0	161.111	0
0	0	0
0	322.222	0
0	483.333	0
0	-1933.33	0
494	2266.22	494
711	66.5556	711
709	-257.667	709
707	-98.5556	707
704	381.778	704
703	541.889	703
703	-1469.22	703
886	149.889	886
1112	81.4444	1112
1536	2419.33	1536
1563	3974.11	1563
1165	842.778	1165
98	-960.333	98
0	-147.222	0
0	883.333	0
0	805.556	0
0	0	0
0	0	0
0	483.333	0
0	161.111	0
0	-161.111	0
0	483.333	0
0	-1611.11	0
291	1257.67	291
702	1829.78	702
392	-896.889	392
0	483.333	0
0	-161.111	0
0	644.444	0
0	-1772.22	0
19	180.111	19
814	1297.33	814
840	195.556	840
850	247.222	850
851	2742.67	851
114	-1013.78	114
0	644.444	0
0	322.222	0
0	644.444	0
0	161.111	0
0	483.333	0
0	483.333	0
0	322.222	0
0	161.111	0
0	322.222	0
0	322.222	0
0	-4336.11	0
476	2234.33	476
1482	32	1482
1525	922.222	1525
1535	-231.667	1535
1550	4563.89	1550
1220	-1057.78	1220
0	-2502.78	0
140	876.111	140
854	1148.44	854
873	578.556	873
874	2493.44	874
707	-29.1111	707
0	147.222	0
0	441.667	0
0	1177.78	0
0	588.889	0
0	644.444	0
0	805.556	0
0	966.667	0
0	644.444	0
0	483.333	0
0	644.444	0
0	-2577.78	0
1220	897.778	1220
2083	2244.11	2083
2083	955.222	2083
2083	730.222	2083
1918	887.444	1918
1918	1034.67	1918
1918	1034.67	1918
1918	-1026.44	1918
1918	740.222	1918
1918	151.333	1918
1918	4.11111	1918
1918	4.11111	1918
1918	3684.67	1918
1918	4420.78	1918
1918	445.778	1918
1918	4126.33	1918
1918	4420.78	1918
1918	2359.67	1918
1918	3537.44	1918
1918	3684.67	1918
1918	3537.44	1918
1918	3312.44	1918
1918	2240.22	1918
1918	-682	1918
1918	3712.44	1918
1918	1448.56	1918
1918	1623.56	1918
1918	1770.78	1918
1918	593	1918
1918	1476.33	1918
1918	1329.11	1918
1918	1329.11	1918
1918	1329.11	1918
1918	1770.78	1918
1918	2359.67	1918
1918	2212.44	1918
1918	2359.67	1918
1918	2359.67	1918
1918	2065.22	1918
1918	1181.89	1918
1918	2065.22	1918
1918	1770.78	1918
1918	1623.56	1918
1918	1918	1918
1918	1770.78	1918
1918	1623.56	1918
1918	1770.78	1918
1918	1623.56	1918
1918	1770.78	1918
1918	1476.33	1918
1918	1476.33	1918
1918	1770.78	1918
1918	1623.56	1918
1918	1476.33	1918
1918	1476.33	1918
1918	1476.33	1918
1918	1476.33	1918
1918	1476.33	1918
1918	1623.56	1918
1918	1476.33	1918
1918	1476.33	1918
1918	1476.33	1918
1918	1476.33	1918
2661	5899.89	2661
1649	765.667	1649
1219	2396.78	1219
1500	2677.78	1500
1486	2074.89	1486
1486	1780.44	1486
1486	2222.11	1486
1486	-869.556	1486
1728	2022.44	1728
2689	2247.33	2689
2689	2247.33	2689
2689	2247.33	2689
2727	2285.33	2727
2727	1696.44	2727
2739	2002.89	2739
2769	1885.67	2769
2723	2723	2723
2723	2723	2723
2723	2723	2723
2723	1986.89	2723
2723	3164.67	2723
1731	4822.67	1731
1466	2496.56	1466
614	1202.89	614
599	1482.33	599
753	2666.89	753
745	1333.89	745
739	1475.11	739
738	1621.33	738
733	1616.33	733
728	1533.56	728
726	-4496.22	726
1918	4126.33	1918
2569	66.2222	2569
2628	2039.11	2623
2736	2883.22	2689
2717	2422.56	2711
2694	2252.33	2694
2682	2534.78	2682
2684	2242.33	2684
2689	2394.56	2689
2701	2259.33	2701
2704	2409.56	2704
2707	2118.11	2707
2714	2419.56	2714
2750	2013.89	2750
2759	2317.33	2759
2763	1879.67	2763
2775	7338.89	2775
526	-2712.89	526
385	2740.56	385
373	1550.78	373
372	372	372
365	1101.11	365
356	1239.33	356
360	-5823.33	360
1036	2655.44	1036
2638	724.111	2638
2738	2443.56	2738
2788	2051.89	2788
2811	2074.89	2811
2837	5339.78	2837
2280	1396.67	2280
1672	2260.89	1672
1660	1954.44	1660
1659	2395.11	1659
1650	2091.67	1650
1645	2086.67	1645
1641	2082.67	1641
1640	2081.67	1640
1636	5758.22	1636
1017	-1044.11	1017
344	785.667	344
3	444.667	3
0	2061.11	0
0	0	0
0	883.333	0
0	883.333	0
0	763.889	0
0	-1500	0
107	-3573.56	107
2236	3119.33	2236
2580	2138.33	2580
2629	1745.67	2629
2638	2049.11	2638
2655	1771.67	2655
2679	1942.89	2679
2711	1827.67	2711
2721	1690.44	2721
2747	1863.67	2747
2766	2029.89	2766
2784	1459	2784
2814	1636.22	2814
2852	9329.78	2852
2014	689	2014
324	618.444	324
0	-441.667	0
0	2208.33	0
0	0	0
0	1030.56	0
0	588.889	0
0	883.333	0
0	441.667	0
0	-1472.22	0
91	-4031.22	91
2305	3335.56	2305
2676	1645.44	2676
2730	5674.44	2730
1965	640	1965
1659	-1285.44	1659
2511	3099.89	2511
2755	1430	2755
2775	2038.89	2775
2804	1920.67	2804
2824	4149	2824
2325	1294.44	2325
2227	2374.22	2227
2224	7082.33	2224
1560	1560	1560
309	750.667	309
0	0	0
0	1913.89	0
0	736.111	0
0	1030.56	0
0	883.333	0
0	1177.78	0
0	1030.56	0
0	-1325	0
101	-3285.11	101
2186	3511	2186
2592	2444.78	2592
2617	2028.11	2617
2621	2179.33	2621
2651	2062.11	2651
2683	2094.11	2683
2695	2253.33	2695
2696	2254.33	2696
2699	2257.33	2699
2710	2415.56	2710
2718	2129.11	2718
2730	2288.33	2730
2728	8764.11	2728
1950	477.778	1950
383	1266.33	383
371	371	371
365	2278.89	365
364	364	364
361	1538.78	361
360	1165.56	360
356	1483.78	356
356	1000.44	356
354	-290.444	354
383	-3317	383
