48.8575	27437.4
48.6017	27394.2
48.2473	27253.8
51.7496	21577.6
165.343	54617.6
169.791	55116.8
169.815	54944
170.84	54857.6
117.44	75502.8
0	37.8
0	9.8
0	9.8
0	9.8
0	9.8
0	9.8
0	9.8
0	9.8
0	9.8
30.1287	18262.4
195.044	69884.8
258.006	80694.4
261.766	136193
67.2963	36028.8
47.2402	27442.8
46.2741	27248.4
47.1395	27788.4
46.9428	27804.6
52.1598	22809.6
146.049	47897.6
148.773	48096
150.32	48534.4
152.732	48921.6
104.527	70459.2
0	75.6
0	19.6
0	19.6
0	19.6
0	19.6
0	19.6
0	19.6
0	7
0	7
26.9853	17328
198.587	70310.4
259.823	80636.8
262.99	135826
72.1755	38188.8
50.3318	27885.6
49.7647	27891
49.5244	27826.2
49.4812	27907.2
54.0024	22569.6
148.125	48508.8
150.416	48550.4
151.146	48668.8
152.094	48633.6
109.543	67473
0	70.2
0	18.2
0	18.2
0	18.2
0	18.2
0	18.2
0	5.6
0	5.6
0	5.6
23.9189	15619.2
194.607	69404.8
258.871	80483.2
263	135988
77.8177	41731.2
48.1194	27777.6
47.4372	27847.8
47.1669	27723.6
46.9701	27685.8
51.9065	21702.4
147.739	48444.8
151.068	48787.2
151.754	48838.4
152.745	48832
113.992	68553
0	10.8
0	2.8
0	2.8
0	2.8
0	2.8
0	2.8
0	2.8
0	2.8
0	2.8
25.3564	15779.2
191.164	68595.2
258.465	80326.4
262.052	135680
82.5209	43124.4
48.1194	27858.6
47.5792	27853.2
47.2952	27853.2
47.112	27793.8
48.8998	19990.4
167.507	55097.6
170.065	54937.6
170.365	54755.2
172.336	54867.2
115.955	76145.4
0	59.4
0	15.4
0	15.4
0	15.4
0	15.4
0	15.4
0	15.4
0	15.4
0	15.4
18.6059	14278.4
197.49	69872
260.157	80595.2
264.938	136426
69.8974	38723.4
47.178	27372.6
50.0325	37330.2
135.992	74557.8
48.4313	28090.8
52.3273	22406.4
146.719	48128
148.729	48096
148.979	48057.6
150.515	48163.2
109.949	66538.8
0	27
0	7
0	7
0	7
0	7
0	7
0	7
0	7
0	7
25.9084	15683.2
199.642	70169.6
259.142	80048
264.067	135405
72.1472	39371.4
48.8363	28036.8
47.8822	27961.2
47.3483	27750.6
47.4888	27847.8
49.0488	20883.2
117.633	38928
118.398	38707.2
119.094	38947.2
119.73	38902.4
95.0496	60053.4
0	91.8
0	23.8
0	23.8
0	23.8
0	23.8
0	23.8
0	23.8
0	23.8
0	23.8
28.513	17737.6
193.909	69958.4
258.404	80608
262.491	136112
71.3694	38021.4
48.4313	27977.4
47.7273	27934.2
47.305	27847.8
46.7967	27648
47.1613	18336
75.0438	25740.8
76.4273	26035.2
76.5165	26051.2
76.851	26035.2
59.1585	42449.4
0	124.2
0	32.2
0	32.2
0	32.2
0	32.2
0	32.2
0	32.2
0	32.2
0	32.2
24.5835	16156.8
194.682	69792
258.359	80912
263.256	136755
76.5751	40699.8
48.4039	27972
47.5686	27907.2
47.2993	27783
47.1714	27810
49.0272	20454.4
116.71	38713.6
117.115	38454.4
119.018	38972.8
119.543	38924.8
88.0073	58433.4
0	113.4
0	29.4
0	29.4
0	29.4
0	29.4
0	29.4
0	29.4
0	29.4
0	29.4
27.5907	17296
217.271	72342.4
234.022	74176
236.446	124681
70.9542	38124
47.4686	27367.2
46.7737	27318.6
46.6591	27383.4
46.5173	27345.6
48.6588	20780.8
114.742	38000
117.955	38643.2
118.525	38768
118.709	38688
89.2551	58552.2
0	43.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
28.7645	18259.2
219.097	72435.2
235.327	74300.8
237.05	125253
67.9639	36741.6
48.4596	27928.8
47.8772	28004.4
47.8911	28020.6
47.2264	27810
60.3278	26259.2
166.084	54508.8
169.08	54649.6
170.772	55011.2
171.828	54956.8
115.719	72095.4
0	27
0	7
0	7
0	7
0	7
0	7
0	7
0	7
0	7
28.7714	17542.4
212.467	71510.4
234.371	74112
236.444	125248
71.2529	38890.8
60.8757	41315.4
72.924	41202
47.2027	27432
46.7104	27415.8
59.7294	26918.4
166.724	54675.2
169.317	54694.4
169.968	54793.6
170.772	54675.2
114.24	75200.4
0	70.2
0	5.6
0	5.6
0	5.6
0	5.6
0	5.6
0	5.6
0	5.6
0	5.6
0	16860.8
166.942	72457.6
178.639	73705.6
150.237	124756
44.6458	38593.8
29.6977	27491.4
29.5656	27399.6
29.4248	27237.6
29.9352	27550.8
42.5714	26217.6
128.237	48092.8
130.326	48358.4
131.199	48566.4
131.617	48467.2
67.7313	67575.6
0	151.2
0	39.2
0	39.2
0	39.2
0	39.2
0	39.2
0	39.2
0	39.2
0	39.2
26.4998	16588.8
216.161	72144
233.151	73945.6
236.572	124745
76.3298	40597.2
47.3066	27491.4
47.0397	27653.4
47.194	27804.6
47.5028	27966.6
55.4219	22617.6
96.6466	32358.4
97.3286	32316.8
97.066	32240
97.9001	32412.8
74.902	52887.6
0	124.2
0	32.2
0	32.2
0	32.2
0	32.2
0	32.2
0	32.2
0	32.2
0	32.2
27.2519	17366.4
211.04	70611.2
232.895	73964.8
238.235	125825
78.2345	42076.8
49.3803	28468.8
48.8285	28528.2
48.4181	28393.2
48.3475	28474.2
66.2817	29129.6
147.986	48233.6
148.934	48156.8
150.908	48691.2
152.019	48694.4
105.539	71064
0	124.2
0	32.2
0	32.2
0	32.2
0	32.2
0	32.2
0	32.2
0	32.2
0	32.2
3.9548	6873.6
212.917	71468.8
235.003	74147.2
238	125113
121.538	63196.2
104.135	55814.4
104.281	56057.4
104.599	56305.8
52.3668	28906.2
53.4991	20704
77.7918	25980.8
77.9505	25929.6
78.2288	26028.8
78.6896	26070.4
60.6891	34495.2
0	329.4
0	18.2
0	18.2
0	18.2
0	18.2
0	18.2
0	18.2
0	18.2
0	18.2
2.98778	5603.2
211.434	71568
231.371	73584
233.832	125021
233.74	124740
233.596	125091
235.803	124837
147.16	76987.8
50.2321	28549.8
56.5306	22681.6
95.4835	31932.8
97.4921	32384
98.1843	32544
97.7426	32393.6
81.6421	50797.8
0	43.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
3.39379	5801.6
228.253	77062.4
255.761	80396.8
260.586	136285
121.9	64600.2
101.473	55636.2
113.618	73596.6
201.566	108135
115.723	61889.4
55.4157	23692.8
117.862	38806.4
118.363	38796.8
118.469	38774.4
118.527	38668.8
97.2269	57547.8
0	108
0	28
0	28
0	28
0	28
0	28
0	28
0	28
0	28
0	6115.2
136.415	62019.2
145.953	64393.6
116.922	109274
115.758	82798.2
115.052	82463.4
115.449	82350
45.6155	62742.6
30.8736	29462.4
44.5213	26774.4
130.689	48198.4
131.388	48016
131.349	47891.2
132.189	48025.6
66.9727	64670.4
0	0
0	16.8
0	16.8
0	16.8
0	16.8
0	16.8
0	16.8
0	16.8
0	16.8
4.4722	6268.8
186.876	62441.6
203.96	64560
207.408	109226
118.099	62931.6
101.612	55409.4
101.757	55549.8
86.2295	55420.2
48.8037	28123.2
57.7193	23494.4
95.6198	32038.4
95.8671	31961.6
96.1146	31974.4
96.675	32067.2
74.3589	50841
0	54
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
1.83079	3734.4
143.5	48195.2
149.8	48656
150.803	81923.4
116.864	63363.6
101.175	55620
100.922	55512
99.0522	54572.4
49.5328	28495.8
47.4299	18963.2
65.575	22480
65.6709	22476.8
65.7858	22521.6
66.0349	22556.8
54.5701	35829
0	81
2.13909	792.4
0	15.4
0	15.4
0	15.4
0	15.4
0	15.4
0	15.4
0	15.4
5.98077	9286.4
146.876	48268.8
150.487	48128
151.529	81313.2
138.926	74773.8
130.507	70632
130.579	70691.4
122.004	70842.6
85.39	46990.8
86.0017	28342.4
98.0783	32070.4
98.5729	32115.2
98.6589	32156.8
99.0028	32182.4
79.3406	51267.6
0	64.8
0	16.8
0	16.8
0	16.8
0	16.8
0	16.8
0	16.8
0	16.8
0	16.8
2.00458	4937.6
119.648	40752
133.175	46595.2
229.964	124448
217.532	114993
188.663	99084.6
102.806	55285.2
101.652	55139.4
51.1229	29581.2
46.9612	16214.4
46.7192	16214.4
46.0919	16016
46.1187	16089.6
46.3549	16092.8
37.6261	26206.2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3.40965	6214.4
146.093	48348.8
152.407	48585.6
152.726	81955.8
117.861	62575.2
102.521	55155.6
102.566	55074.6
102.852	55107
51.9305	28641.6
49.9097	18432
78.6783	26268.8
79.197	26249.6
79.1233	26220.8
79.4442	26259.2
52.5414	37740.6
0	54
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
4.84579	5699.2
191.807	63574.4
203.068	64473.6
205.165	108567
119.549	62688.6
101.597	54583.2
101.071	54723.6
101.402	54648
53.1956	29300.4
52.4082	20723.2
135.677	44716.8
138.392	45078.4
138.965	45094.4
139.929	45129.6
91.5584	59756.4
0	81
0	21
0	21
0	8.4
0	-4.2
0	-4.2
0	-4.2
0	-4.2
0	-4.2
4.12	6041.6
175.334	59321.6
191.955	61305.6
193.828	103653
17.0389	31827.6
0	37.8
0	37.8
45.1929	37303.2
96.4211	54972
98.0275	36342.4
167.523	54208
168.164	54147.2
168.649	54240
170.737	54224
75.2062	51759
0	32.4
0	8.4
0	8.4
0	8.4
0	8.4
0	8.4
0	8.4
0	8.4
0	8.4
4.12	6316.8
187.89	63078.4
204.038	64755.2
206.452	109237
0	40284
0	32.4
0	32.4
0	32.4
0	32.4
14.0894	13609.6
195.098	64428.8
203.068	64566.4
203.918	64438.4
206.518	64476.8
104.285	70351.2
0	43.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	25.6
63.9744	26163.2
99.7872	32921.6
100.586	55290.6
15.1556	29386.8
0	54
0	54
0	54
0	54
2.56319	4035.2
89.7497	31516.8
95.5147	32124.8
95.8129	32092.8
96.1726	32006.4
62.3368	45138.6
0	54
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	32
43.0171	15689.6
49.3559	16627.2
49.8127	28117.8
12.8345	25963.2
0	21.6
0	21.6
0	21.6
0	21.6
1.84153	3955.2
113.868	44620.8
197.732	63948.8
199.866	63859.2
193.502	61078.4
27.2918	63358.2
27.1881	26114.4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
38.9298	14662.4
45.4614	16054.4
44.9247	26622
11.1158	25018.2
0	16.2
0	16.2
0	16.2
0	16.2
0	9.6
18.9619	16771.2
174.859	57155.2
180.43	57878.4
183.28	58022.4
122.839	64033.2
25.2585	16632
0	-4.2
0	-4.2
0	-4.2
0	-4.2
0	-4.2
0	-4.2
0	-4.2
0	-4.2
0	-9.6
0	-9.6
39.2016	14812.8
46.2756	27421.2
2.6483	19429.2
0	54
0	54
0	54
0	54
0	32
0	32
0	32
0	32
0	32
0	54
0	54
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	32
0	32
0	32
0	54
0	54
0	54
0	54
0	54
0	54
0	32
55.7703	32540.8
228.673	73600
233.738	74032
238.277	74329.6
181.698	93879
13.7892	24937.2
0	4.2
0	4.2
0	4.2
0	4.2
0	4.2
0	4.2
0	4.2
0	4.2
0	9.6
0	9.6
0	9.6
0	16.2
0	16.2
0	16.2
0	16.2
0	16.2
0	16.2
0	9.6
62.0334	35366.4
230.634	74032
234.47	74345.6
235.397	73680
174.407	90401.4
50.6024	27745.2
49.2863	7142.8
48.7645	7120.4
49.117	7151.2
49.4122	7207.2
49.2139	7194.6
49.4214	7212.8
48.5814	6736.8
2.37866	4293.8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
54.8774	30492.8
175.727	57542.4
180.207	58076.8
182.742	58326.4
119.363	78634.8
0	64.8
0	16.8
0	4.2
0	4.2
0	4.2
0	4.2
0	4.2
0	4.2
0	4.2
0	9.6
0	9.6
0	9.6
0	16.2
0	16.2
0	16.2
0	16.2
0	16.2
0	16.2
0	9.6
64.6409	36425.6
230.19	73907.2
234.306	73987.2
237.688	74076.8
183.771	95218.2
49.7091	27696.6
0.557538	2408
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	32
0	32
0	32
0	54
0	54
0	54
0	54
0	54
0	54
0	32
63.3898	32876.8
176.233	59923.2
232.019	73616
236.847	73692.8
153.127	90050.4
16.5107	24375.6
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	25.6
0	25.6
0	25.6
0	43.2
0	43.2
0	43.2
0	43.2
0	43.2
0	43.2
4.49202	6550.4
138.105	46691.2
152.571	51558.4
203.932	64227.2
205.551	64160
161.745	85833
16.6569	24769.8
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	25.6
0	25.6
0	25.6
70.2024	45446.4
100.888	55263.6
100.323	55015.2
99.7303	54826.2
99.121	54394.2
98.8989	54340.2
98.4634	32176
122.06	42774.4
150.568	50934.4
202.537	64051.2
207.168	64476.8
158.919	82873.8
13.7487	24721.2
0	9.8
0	9.8
0	9.8
0	9.8
0	9.8
0	9.8
0	9.8
0	9.8
0	22.4
0	22.4
40.9575	20624
98.88	54588.6
55.3672	49140
0	86.4
0	86.4
0	86.4
0	86.4
2.67028	5126.4
113.432	38470.4
116.84	38496
117.88	38656
118.293	38662.4
16.0593	33058.8
0	10.8
0	2.8
0	2.8
0	2.8
0	2.8
0	2.8
0	2.8
0	2.8
0	2.8
0	6.4
0	6.4
67.0154	35331.2
198.587	108351
202.988	109183
203.178	108805
205.484	108832
165.313	95072.4
0	48.6
19.3751	14630.4
116.996	38774.4
119.462	39116.8
119.916	39020.8
98.1536	36339.2
0	27
0	27
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
166.472	57241.6
269.296	79542.4
268.78	136501
267.403	134946
247.568	143100
246.538	143100
245.588	143100
243.528	143100
241.31	84800
239.726	84800
237.746	84800
235.686	84800
235.607	84800
237.904	143100
238.459	143100
238.855	37100
241.39	37100
242.974	37100
244.083	37100
245.905	37100
247.727	37100
249.311	37100
250.182	37100
248.994	84800
248.598	84800
249.311	84800
248.915	143100
248.677	143100
247.885	143100
246.934	143100
246.38	143100
245.746	143100
245.113	84800
244.717	84800
244.875	84800
245.271	84800
245.667	84800
246.142	143100
246.459	143100
246.142	37100
245.825	37100
245.825	37100
245.588	37100
245.429	37100
245.35	37100
245.113	37100
244.875	37100
244.637	84800
244.4	84800
244.083	84800
243.608	143100
243.291	143100
243.053	143100
242.657	143100
242.182	143100
241.706	143100
241.231	84800
240.756	84800
240.36	84800
239.964	84800
239.489	84800
239.013	143100
238.538	143359
316.701	42387.8
211.13	29188.6
160.505	28358.4
195.014	28277.2
194.102	28226.8
194.471	28256.2
194.9	28191.8
194.225	28410.2
221.402	77088
323.076	96000
322.41	96016
321.744	161789
324.759	161422
323.632	161141
323.428	161179
325.026	161401
319.986	161530
319.986	95971.2
319.986	95932.8
319.424	95225.6
319.199	90784
218.813	64876.8
190.219	96206.4
84.086	44722.8
82.2791	11583.6
103.383	14411.6
102.857	14351.4
102.34	14358.4
102.543	14383.6
102.241	14364
101.905	14345.8
100.737	14365.4
245.667	84752
315.024	96233.6
318.093	96150.4
323.365	162513
326.324	163258
324.233	162869
322.612	162324
322.365	162227
322.299	162043
322.912	95993.6
322.645	95811.2
322.265	95785.6
322.269	95756.8
324.931	96150.4
324.878	161941
324.23	161800
328.229	41886.6
71.6435	9497.6
52.3433	7292.6
51.0815	7231
51.0675	7295.4
50.1819	7218.4
49.1063	7035
49.1228	7207.2
136.735	59875.2
313.048	95564.8
320.958	96121.6
324.861	162346
325.846	162335
329.657	161676
276.459	137522
210.996	109112
210.057	109226
210.424	64960
209.95	64995.2
209.79	65139.2
209.74	65110.4
210.032	65097.6
211.669	110203
137.369	75178.8
47.3516	6809.6
0.413693	1835.4
0	16.8
0	16.8
0	16.8
0	16.8
0	16.8
0	16.8
14.8434	12304
279.14	92224
315.073	96032
319.016	162254
318.823	161919
319.408	161887
320.547	161838
322.428	162259
321.931	161892
322.943	96096
323.486	95945.6
323.567	95884.8
324.381	95625.6
332.107	95414.4
251.376	119561
43.9964	26665.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
0	11.2
12.4247	11523.2
281.204	92025.6
318.265	96044.8
324.936	162135
247.191	123935
210.904	109798
299.886	157205
322.905	162286
323.186	161854
324.618	95686.4
326.817	95561.6
278.843	82195.2
268.341	80284.8
271.157	80294.4
200.882	98717.4
42.151	25925.4
0	7
0	7
0	7
0	7
0	7
0	7
0	7
0	7
14.0027	12307.2
274.072	90880
317.138	96425.6
319.116	161935
318.76	161941
320.985	162551
323.264	163091
323.664	163053
323.093	162621
322.717	96188.8
323.227	96054.4
323.328	96176
323.695	95984
327.784	95763.2
249.331	119794
53.0204	27864
51.4512	7240.8
50.815	7252
50.8712	7285.6
50.5712	7316.4
50.6244	7296.8
50.2384	7305.2
50.4001	7303.8
50.117	7287
53.7797	21427.2
274.344	90681.6
314.407	96057.6
316.376	162054
317.809	162697
319.847	163026
319.819	162945
320.093	163080
321.473	163210
320.824	96553.6
321.882	96582.4
323.514	96854.4
323.032	96736
323.842	96595.2
324.541	162913
328.154	162513
63.0555	8236.2
52.0669	7295.4
51.2783	7282.8
50.9808	7294
50.4669	7294
50.6011	7299.6
50.4393	7299.6
48.4011	7075.6
54.5671	22662.4
276.948	91404.8
318.449	96425.6
322.508	163118
320.746	162454
320.943	162270
320.257	162005
321.215	161870
321.276	161768
322.318	95900.8
323.301	95827.2
324.872	95561.6
328.232	95766.4
335.428	95654.4
240.43	112887
41.6912	26325
0	16.8
0	16.8
0	16.8
0	16.8
0	16.8
0	16.8
0	16.8
0	16.8
0	12160
176.671	77840
219.596	90764.8
249.102	161390
216.796	144985
200.513	136831
208.462	146583
251.125	162070
251.65	162043
253.256	96137.6
252.885	95891.2
254.964	95936
253.85	95833.6
257.359	95433.6
181.217	142187
0	26076.6
0	9.8
0	9.8
0.138476	95.2
0	18.2
0	18.2
0	18.2
0	18.2
0	18.2
10.634	12057.6
235.528	77734.4
258.758	80425.6
261.484	135891
261.989	135896
261.542	135929
260.257	135648
259.756	134903
258.837	134811
259.449	80134.4
260.918	80259.2
261.087	80147.2
260.865	80281.6
260.892	80240
263.221	135335
239.082	119437
98.6667	14303.8
98.5789	13706
98.8129	14196
98.9006	14180.6
98.8713	14134.4
98.9006	14102.2
99.0468	14168
98.959	14058.8
240.589	35689.6
239.667	77472
266.447	79980.8
266.447	134433
266.447	134433
266.447	134433
266.447	134433
266.447	134433
266.447	134433
266.447	79664
266.447	79664
264.541	79664
262.29	80358.4
264.714	80086.4
196.856	101471
52.4844	28112.4
50.8787	7215.6
4.73907	3980.2
0	14
0	14
0	14
0	14
0	14
0	14
50.2762	22284.8
236.232	78112
256.867	80121.6
259.951	135734
259.534	135454
258.782	135227
258.028	134951
259.502	135243
259.313	135081
259.468	80038.4
259.545	79939.2
260.477	79955.2
261.426	80073.6
263.651	80080
201.609	102287
54.5509	29111.4
3.33135	4754.4
0	21
0	21
0	21
0	21
0	21
0	21
0	21
45.5201	20518.4
175.59	77203.2
192.706	80240
194.637	135599
147.214	107438
125.319	93214.8
125.727	93220.2
125.429	93171.6
125.437	93171.6
159.875	71574.4
194.862	80035.2
194.556	79958.4
194.727	79952
197.219	80076.8
93.3441	102767
0	28954.8
0	2759.4
0	2.8
0	2.8
0	2.8
0	2.8
0	2.8
0	2.8
0	2.8
47.9385	20268.8
233.615	77436.8
256.726	80083.2
258.149	135486
259.28	135373
258.476	135410
258.581	135589
259.577	135248
259.348	134816
209.752	64822.4
225.092	76732.8
317.516	95996.8
319.438	96012.8
321.184	95804.8
326.677	161352
118.695	57537
3.00195	4317.6
0	4.2
0	4.2
0	4.2
0	4.2
0	4.2
0	4.2
0	4.2
43.2817	19750.4
237.669	78185.6
258.159	80035.2
262.245	135216
201.493	105651
173.648	93360.6
173.068	93409.2
172.477	92977.2
171.263	92858.4
217.316	71600
262.652	80755.2
264.79	80652.8
264.868	80739.2
268.531	80569.6
195.194	100078
51.9502	27804.6
0.137237	994
0	5.6
0	5.6
0	5.6
0	5.6
0	5.6
0	5.6
0	5.6
43.963	19878.4
229.095	76736
258.659	80259.2
261.886	135502
208.127	107924
175.042	93333.6
173.611	93128.4
172.721	92880
171.99	92739.6
214.55	72588.8
256.253	80243.2
258.68	80524.8
260.806	80726.4
262.993	80678.4
208.565	105878
52.9097	28323
3.42576	4557
0	23.8
0	23.8
0	23.8
0	23.8
0	23.8
0	23.8
0	23.8
42.8476	19676.8
228.455	76454.4
259.142	80345.6
262.54	135313
171.006	89407.8
154.147	82409.4
152.545	82139.4
152.764	82139.4
151.934	82371.6
200.365	69593.6
257.871	80003.2
259.18	80000
259.81	80012.8
262.087	79942.4
196.299	100888
52.7464	28404
2.77778	4382
0	28
0	28
0	28
0	28
0	28
0	28
0	28
47.2515	20969.6
236.087	77900.8
258.107	80230.4
263.363	136517
189.376	99203.4
173.077	92853
214.541	122677
256.98	135718
257.069	135362
257.547	80332.8
257.299	80249.6
256.409	79996.8
257.361	80060.8
257.555	80016
258.001	135513
258.059	135718
259.729	35309.4
140.887	18807.6
133.774	18384.8
132.274	18340
132.382	18341.4
131.98	18377.8
132.087	18309.2
130.807	18244.8
134.427	43059.2
239.943	77683.2
310.051	95542.4
319.62	163085
321.311	163366
325.033	163523
288.055	147620
261.121	136258
260.287	135972
251.488	78195.2
249.382	77452.8
249.974	77760
250.292	77593.6
250.154	77660.8
249.407	130858
249.399	130923
247.775	33882.8
211.57	28438.2
209.826	28428.4
209.088	28420
209.17	28401.8
209.368	28352.8
208.685	28298.2
208.067	28261.8
263.651	79724.8
263.046	80633.6
264.65	80569.6
265.042	136102
264.781	136177
264.846	136172
264.239	136042
262.528	135686
263.586	135886
263.494	80400
261.907	80406.4
311.573	94627.2
322.315	95852.8
327.384	95571.2
281.868	134660
55.2024	28522.8
