21.7958	0	0	0
21.7113	0	0	0
21.7574	0	0	0
21.7914	0	0	0
21.753	0	0	0
21.7387	0	0	0
21.7365	0	0	0
21.7222	0	0	0
21.5289	0	0	0
21.4106	0	0	0
21.5744	0	0	0
21.6732	357.2	3290.69	192888
21.8062	0	0	0
21.69	0	0	0
21.6913	0	0	0
21.7378	0	0	0
21.7365	0	0	0
21.701	357.2	3331.81	114304
21.517	0	0	0
21.671	357.2	3336.85	114304
21.5156	0	0	0
21.6224	357.2	3313.9	114304
21.7086	-75.1254	-579	-40567.7
21.7086	62.7126	483.333	33864.8
21.7086	0	0	0
21.6119	0	0	0
21.6581	0	0	0
21.6921	0	0	0
21.6537	0	0	0
21.6152	0	0	0
21.613	0	0	0
21.5987	0	0	0
21.3933	0	0	0
21.2846	0	0	0
21.4655	0	0	0
21.603	357.2	3305.15	192888
21.7836	0	0	0
21.6671	0	0	0
21.7053	0	0	0
21.741	0	0	0
21.7282	0	0	0
21.7053	357.2	3330.43	114304
21.5214	0	0	0
21.6622	357.2	3339.64	114304
21.5069	0	0	0
21.6263	357.2	3312.68	114304
21.7125	-59.6854	-459.889	-32230.1
21.7125	20.9094	161.111	11291
21.7125	0	0	0
21.6279	0	0	0
21.6619	0	0	0
21.7081	0	0	0
21.6696	0	0	0
21.6432	0	0	0
21.629	0	0	0
21.6026	0	0	0
21.4334	0	0	0
21.2945	0	0	0
21.4901	0	0	0
21.629	357.2	3296.66	192888
21.8121	0	0	0
21.7146	0	0	0
21.7517	0	0	0
21.7618	0	0	0
21.7604	0	0	0
21.7369	357.2	3318.32	114304
21.5661	0	0	0
21.6957	357.2	3330.79	114304
21.5287	0	0	0
21.6246	357.2	3314.88	114304
21.7002	-51.0653	-393.778	-27575.3
21.7002	20.893	161.111	11282.2
21.7002	0	0	0
21.6035	0	0	0
21.6496	0	0	0
21.6716	0	0	0
21.6452	0	0	0
21.6068	0	0	0
21.5925	0	0	0
21.5782	0	0	0
21.397	0	0	0
21.2564	0	0	0
21.4784	0	0	0
21.6185	357.2	3297.95	192888
21.8143	0	0	0
21.7194	0	0	0
21.7098	0	0	0
21.746	0	0	0
21.7458	0	0	0
21.7357	357.2	3318.53	114304
21.5659	0	0	0
21.6967	357.2	3326.43	114304
21.5551	0	0	0
21.6514	357.2	3302.61	114304
21.7515	-46.6787	-358.778	-25206.5
21.7515	20.9613	161.111	11319.1
21.7515	0	0	0
21.6548	0	0	0
21.7131	0	0	0
21.735	0	0	0
21.6966	0	0	0
21.646	0	0	0
21.6317	0	0	0
21.6295	0	0	0
21.412	0	0	0
21.3182	0	0	0
21.5013	0	0	0
21.6525	357.2	3285.43	192888
21.861	0	0	0
21.7207	0	0	0
21.7582	0	0	0
21.7689	0	0	0
21.7675	0	0	0
21.744	357.2	3316.08	114304
21.5732	0	0	0
21.7158	357.2	3322.19	114304
21.5628	0	0	0
21.6593	357.2	3303.87	114304
21.7355	-21.4022	-164.667	-11557.2
21.7355	20.94	161.111	11307.6
21.7355	0	0	0
21.6389	0	0	0
21.6729	0	0	0
21.707	0	0	0
21.6806	0	0	0
21.6421	0	0	0
21.6279	0	0	0
21.6015	0	0	0
21.4444	0	0	0
21.2909	0	0	0
21.496	0	0	0
21.6469	357.2	3289.19	192888
21.8423	0	0	0
21.7045	0	0	0
21.742	0	0	0
21.7528	0	0	0
21.7393	0	0	0
21.7401	357.2	3325.32	114304
21.5188	0	0	0
21.6489	0	0	0
21.7324	357.2	3315.01	114304
21.5916	357.2	3319.71	114304
21.7026	-102.608	-791.111	-55408.1
21.7026	62.6886	483.333	33851.9
21.7026	0	0	0
21.6059	0	0	0
21.64	0	0	0
21.674	0	0	0
21.6477	0	0	0
21.6092	0	0	0
21.5828	0	0	0
21.5685	0	0	0
21.3752	0	0	0
21.2544	0	0	0
21.4519	0	0	0
21.5807	357.2	3309.61	192888
21.7776	0	0	0
21.6575	0	0	0
21.5618	0	0	0
21.5983	0	0	0
21.6942	0	0	0
21.6596	0	0	0
21.738	357.2	3309.59	114304
21.6204	0	0	0
21.6918	357.2	3328	114304
21.5501	357.2	3344.84	114304
21.5867	-3.16136	-24.5556	-1707.13
21.5867	41.4839	322.222	22401.3
21.5867	0	0	0
21.49	0	0	0
21.512	0	0	0
21.5581	0	0	0
21.5317	0	0	0
21.4933	0	0	0
21.479	0	0	0
21.4526	0	0	0
21.2351	0	0	0
21.1529	0	0	0
21.3252	0	0	0
21.4698	357.2	3344.94	192888
21.6663	0	0	0
21.5366	0	0	0
21.5627	0	0	0
21.585	0	0	0
21.584	0	0	0
21.6093	0	0	0
21.6739	357.2	3332.8	114304
21.538	0	0	0
21.6402	0	0	0
21.7308	357.2	3288.02	114304
21.7659	45.1586	346.778	24385.7
21.7659	-20.9805	-161.111	-11329.4
21.7659	0	0	0
21.7055	0	0	0
21.7275	0	0	0
21.7494	0	0	0
21.7351	0	0	0
21.6846	0	0	0
21.6703	0	0	0
21.656	0	0	0
21.4627	0	0	0
21.3303	0	0	0
21.5319	0	0	0
21.6534	357.2	3285.9	192888
21.857	0	0	0
21.7499	0	0	0
21.7636	0	0	0
21.7747	0	0	0
21.7615	0	0	0
21.8468	357.2	3285.86	114304
21.6639	357.2	3339.89	114304
21.5037	0	0	0
21.6068	0	0	0
21.6858	312.655	2795.56	100050
21.6858	53.6386	414	28964.8
21.6858	20.8739	161.111	11271.9
21.6858	0	0	0
21.6133	0	0	0
21.6232	0	0	0
21.6572	0	0	0
21.6309	0	0	0
21.5803	0	0	0
21.566	0	0	0
21.5517	0	0	0
21.3705	0	0	0
21.2287	0	0	0
21.4242	0	0	0
21.5635	357.2	3317.26	192888
21.7462	0	0	0
21.6417	0	0	0
21.6552	0	0	0
21.6782	0	0	0
21.6648	0	0	0
21.714	357.2	3331.77	114304
21.5043	0	0	0
21.6293	0	0	0
21.7303	357.2	3318.51	114304
21.5714	349.386	3264.67	111804
21.5714	16.9346	131.667	9144.68
21.5714	0	0	0
21.5714	0	0	0
21.4868	0	0	0
21.5209	0	0	0
21.5308	0	0	0
21.5044	0	0	0
21.478	0	0	0
21.4517	0	0	0
21.4495	0	0	0
21.232	0	0	0
21.2005	0	0	0
21.3492	0	0	0
21.4966	357.2	3347.59	192888
21.6232	0	0	0
21.5277	0	0	0
21.5407	0	0	0
21.5633	0	0	0
21.5616	0	0	0
21.5862	0	0	0
21.6503	357.2	3340.81	114304
21.5115	0	0	0
21.625	0	0	0
21.7025	339.047	3096.56	108495
21.7025	59.9069	461.889	32349.7
21.7025	20.8961	161.111	11283.9
21.7025	0	0	0
21.5937	0	0	0
21.6278	0	0	0
21.6498	0	0	0
21.6234	0	0	0
21.5608	0	0	0
21.5706	0	0	0
21.5443	0	0	0
21.3509	0	0	0
21.308	0	0	0
21.4577	0	0	0
21.6177	357.2	3310.46	192888
21.7352	0	0	0
21.6743	0	0	0
21.6878	0	0	0
21.6867	0	0	0
21.6977	0	0	0
21.626	0	0	0
21.7205	357.2	3315.37	114304
21.6012	0	0	0
21.696	357.2	3328.59	114304
21.5423	357.2	3339.56	114304
21.6273	-39.9858	-309.778	-21592.3
21.6273	0	0	0
21.6273	0	0	0
21.5427	0	0	0
21.5889	0	0	0
21.6108	0	0	0
21.5724	0	0	0
21.5218	0	0	0
21.5196	0	0	0
21.4933	0	0	0
21.2999	0	0	0
21.2329	0	0	0
21.4153	0	0	0
21.5633	357.2	3325.91	192888
21.6919	0	0	0
21.5363	0	0	0
21.6411	0	0	0
21.6051	0	0	0
21.6521	0	0	0
21.5682	0	0	0
21.6626	357.2	3337.75	114304
21.5183	0	0	0
21.6381	0	0	0
21.7341	357.2	3278.6	114304
21.8236	-83.3869	-638	-45028.9
21.8236	63.1719	483.333	34112.8
21.8236	0	0	0
21.727	0	0	0
21.7731	0	0	0
21.783	0	0	0
21.7687	0	0	0
21.7182	0	0	0
21.7039	0	0	0
21.6896	0	0	0
21.4721	0	0	0
21.4412	0	0	0
21.5711	0	0	0
21.6859	357.2	3291.87	192888
21.786	0	0	0
21.6526	0	0	0
21.6684	0	0	0
21.6699	0	0	0
21.6471	0	0	0
21.6037	0	0	0
21.7001	357.2	3329.22	114304
21.5342	0	0	0
21.6434	0	0	0
21.7168	357.2	3295.1	114304
21.7342	-0.69313	-5.33333	-374.29
21.7342	41.8766	322.222	22613.4
21.7342	0	0	0
21.6496	0	0	0
21.6716	0	0	0
21.7056	0	0	0
21.6672	0	0	0
21.6287	0	0	0
21.6145	0	0	0
21.6002	0	0	0
21.4068	0	0	0
21.3459	0	0	0
21.4954	0	0	0
21.6449	357.2	3299.1	192888
21.7805	0	0	0
21.6772	0	0	0
21.7135	0	0	0
21.7123	0	0	0
21.7232	0	0	0
21.7606	357.2	3310.43	114304
21.5924	0	0	0
21.6825	357.2	3328.01	114304
21.5595	0	0	0
21.6496	325.073	2947.56	104023
21.6496	67.9923	526	36715.8
21.6496	0	0	0
21.6496	0	0	0
21.5771	0	0	0
21.6112	0	0	0
21.6331	0	0	0
21.6188	0	0	0
21.5683	0	0	0
21.5661	0	0	0
21.5518	0	0	0
21.3585	0	0	0
21.3147	0	0	0
21.4479	0	0	0
21.607	357.2	3307.89	192888
21.7622	0	0	0
21.6585	0	0	0
21.6847	0	0	0
21.6963	0	0	0
21.6955	0	0	0
21.6608	357.2	3337.72	114304
21.5203	0	0	0
21.6392	0	0	0
21.7465	357.2	3314.26	114304
21.5822	357.2	3332.4	114304
21.6322	54.3303	420.778	29338.4
21.6322	-41.6049	-322.222	-22466.7
21.6322	0	0	0
21.5597	0	0	0
21.5937	0	0	0
21.6278	0	0	0
21.5772	0	0	0
21.5508	0	0	0
21.5486	0	0	0
21.5223	0	0	0
21.341	0	0	0
21.2487	0	0	0
21.4433	0	0	0
21.6034	357.2	3324.52	192888
21.6605	0	0	0
21.6289	0	0	0
21.6241	0	0	0
21.6655	0	0	0
21.7554	0	0	0
21.771	357.2	3309.23	114304
21.5896	0	0	0
21.6934	357.2	3326.2	114304
21.5598	0	0	0
21.6516	283.533	2484.33	90730.6
21.6516	134.318	1067.44	72531.9
21.6516	-20.8284	-161.111	-11247.3
21.6516	0	0	0
21.5791	0	0	0
21.6253	0	0	0
21.6593	0	0	0
21.6209	0	0	0
21.5703	0	0	0
21.5681	0	0	0
21.5538	0	0	0
21.3363	0	0	0
21.3039	0	0	0
21.4843	0	0	0
21.6408	0	0	0
21.7146	0	0	0
21.7987	0	0	0
21.7648	0	0	0
22.0691	0	0	0
22.0083	0	0	0
21.9997	357.2	3238.06	114304
21.8254	357.2	3290.38	114304
21.656	357.2	3326.78	114304
21.5936	0	0	0
21.6843	297.092	2623.33	95069.4
21.6843	74.2317	573	40085.1
21.6843	20.8718	161.111	11270.8
21.6843	0	0	0
21.6118	0	0	0
21.6579	0	0	0
21.7161	0	0	0
21.6777	0	0	0
21.6392	0	0	0
21.6249	0	0	0
21.6227	0	0	0
21.4415	0	0	0
21.3005	0	0	0
21.5048	0	0	0
21.6543	357.2	3300.19	192888
21.7641	0	0	0
21.6966	0	0	0
21.5407	0	0	0
21.609	0	0	0
21.9331	0	0	0
21.7578	357.2	3306.22	114304
21.6221	0	0	0
21.7483	357.2	3312.74	114304
21.59	0	0	0
21.7165	282.484	2459.11	90394.9
21.7165	183.259	1491.56	98959.8
21.7165	-41.8294	-322.222	-22587.9
21.7165	0	0	0
21.644	0	0	0
21.666	0	0	0
21.7	0	0	0
21.6736	0	0	0
21.6352	0	0	0
21.6451	0	0	0
21.6187	0	0	0
21.4374	0	0	0
21.4155	0	0	0
21.54	0	0	0
21.6459	0	0	0
21.7351	0	0	0
21.7611	0	0	0
21.7517	0	0	0
21.859	0	0	0
21.8449	0	0	0
21.7468	357.2	3316.08	114304
21.5704	0	0	0
21.657	0	0	0
21.744	357.2	3312.86	114304
21.5936	357.2	3331.44	114304
21.6268	-146.643	-1136.11	-79187.1
21.6268	41.5906	322.222	22458.9
21.6268	0	0	0
21.5564	0	0	0
21.6004	0	0	0
21.6224	0	0	0
21.596	0	0	0
21.5696	0	0	0
21.5433	0	0	0
21.529	0	0	0
21.365	0	0	0
21.3275	0	0	0
21.4811	0	0	0
21.634	357.2	3326.62	192888
21.6166	0	0	0
21.6033	0	0	0
21.614	0	0	0
21.6426	0	0	0
21.7287	0	0	0
21.7107	357.2	3326.5	114304
21.5407	0	0	0
21.6295	0	0	0
21.7404	357.2	3315.46	114304
21.5807	320.674	2915.78	102616
21.5807	46.9589	364.889	25357.8
21.5807	0	0	0
21.5807	0	0	0
21.5324	0	0	0
21.5543	0	0	0
21.5763	0	0	0
21.5499	0	0	0
21.5115	0	0	0
21.4972	0	0	0
21.507	0	0	0
21.362	0	0	0
21.3652	0	0	0
21.494	0	0	0
21.5781	357.2	3345.16	192888
21.5567	0	0	0
21.5469	0	0	0
21.5526	0	0	0
21.5803	0	0	0
21.6672	0	0	0
21.6814	357.2	3336.56	114304
21.5069	0	0	0
21.5922	0	0	0
21.6897	357.2	3330.39	114304
21.5373	241.884	2075.11	77402.8
21.5373	109.514	865.333	59137.4
21.5373	-20.6763	-161.111	-11165.2
21.5373	0	0	0
21.4539	0	0	0
21.5121	0	0	0
21.534	0	0	0
21.5077	0	0	0
21.4692	0	0	0
21.4549	0	0	0
21.4648	0	0	0
21.2956	0	0	0
21.3493	0	0	0
21.479	0	0	0
21.6227	0	0	0
21.6945	0	0	0
21.7569	0	0	0
21.7664	0	0	0
21.8101	0	0	0
21.9092	0	0	0
21.8817	357.2	3269.95	114304
21.7324	357.2	3317.81	114304
21.5739	0	0	0
21.6764	357.2	3335.78	114304
21.5168	279.088	2466.22	89308
21.5168	70.8756	553	38272.8
21.5168	0	0	0
21.5168	0	0	0
21.4563	0	0	0
21.5025	0	0	0
21.5244	0	0	0
21.486	0	0	0
21.4354	0	0	0
21.4212	0	0	0
21.4069	0	0	0
21.3465	0	0	0
21.3135	0	0	0
21.3309	0	0	0
21.4407	0	0	0
21.5479	0	0	0
21.7297	0	0	0
21.6766	0	0	0
21.6808	0	0	0
21.7569	0	0	0
21.7477	357.2	3321.1	114304
21.5378	0	0	0
21.6372	0	0	0
21.7122	357.2	3330.67	114304
21.5131	176.629	1453.78	56521.2
21.5131	54.4718	425.111	29414.8
21.5131	0	0	0
21.5131	0	0	0
21.4768	0	0	0
21.5109	0	0	0
21.5087	0	0	0
21.4582	0	0	0
21.4318	0	0	0
21.4296	0	0	0
21.4274	0	0	0
21.3065	0	0	0
21.2864	0	0	0
21.4039	0	0	0
21.5612	0	0	0
21.7064	0	0	0
21.7087	0	0	0
21.7268	0	0	0
21.7549	0	0	0
21.8435	0	0	0
21.8588	357.2	3285.69	114304
21.653	357.2	3341.2	114304
21.5065	0	0	0
21.5866	0	0	0
21.6788	284.465	2488.33	91028.9
21.6788	5.6694	43.7778	3061.47
21.6788	20.8645	161.111	11266.8
21.6788	0	0	0
21.5942	0	0	0
21.6403	0	0	0
21.6623	0	0	0
21.6238	0	0	0
21.5733	0	0	0
21.5711	0	0	0
21.5447	0	0	0
21.3997	0	0	0
21.3682	0	0	0
21.5244	0	0	0
21.6632	357.2	3320.41	192888
21.6266	0	0	0
21.6297	0	0	0
21.6471	0	0	0
21.6621	0	0	0
21.7256	0	0	0
21.6812	0	0	0
21.7473	357.2	3309.68	114304
21.6105	0	0	0
21.6873	357.2	3330.54	114304
21.5388	357.2	3349.67	114304
21.568	-83.4402	-648.889	-45057.7
21.568	41.4343	322.222	22374.5
21.568	0	0	0
21.4714	0	0	0
21.5296	0	0	0
21.5636	0	0	0
21.5252	0	0	0
21.4867	0	0	0
21.4845	0	0	0
21.4702	0	0	0
21.3373	0	0	0
21.2692	0	0	0
21.4642	0	0	0
21.5724	357.2	3329.36	192888
21.6611	0	0	0
21.5854	0	0	0
21.5975	0	0	0
21.4624	0	0	0
21.5564	0	0	0
21.5347	0	0	0
21.6128	0	0	0
21.7425	357.2	3321.73	114304
21.539	0	0	0
21.6334	357.2	3314.26	114304
21.6953	-98.9014	-762.889	-53406.8
21.6953	83.5462	644.444	45115
21.6953	0	0	0
21.5987	0	0	0
21.6327	0	0	0
21.6788	0	0	0
21.6283	0	0	0
21.614	0	0	0
21.5877	0	0	0
21.5613	0	0	0
21.4646	0	0	0
21.3723	0	0	0
21.5508	0	0	0
21.6666	357.2	3294.27	192888
21.7898	0	0	0
21.6569	0	0	0
21.7053	0	0	0
21.7272	0	0	0
21.6888	0	0	0
21.58	0	0	0
21.6138	357.2	3343.17	114304
21.5333	0	0	0
21.6239	0	0	0
21.6911	357.2	3281.26	114304
21.8493	-199.453	-1523.56	-107704
21.8493	63.2745	483.333	34168.2
21.8493	0	0	0
21.7406	0	0	0
21.7988	0	0	0
21.8208	0	0	0
21.7823	0	0	0
21.768	0	0	0
21.7296	0	0	0
21.7153	0	0	0
21.7274	0	0	0
21.6208	357.2	3343.1	114304
21.5268	0	0	0
21.5937	0	0	0
21.7334	0	0	0
21.693	0	0	0
21.6809	0	0	0
21.6546	0	0	0
21.6765	0	0	0
21.6161	0	0	0
21.5713	0	0	0
21.6692	0	0	0
21.746	357.2	3323.34	114304
21.5254	292.384	2609.33	93562.8
21.5254	-109.243	-851.889	-58991.5
21.5254	0	0	0
21.5254	0	0	0
21.477	0	0	0
21.5111	0	0	0
21.521	0	0	0
21.4704	0	0	0
21.4561	0	0	0
21.4419	0	0	0
21.4155	0	0	0
21.4155	0	0	0
21.3935	0	0	0
21.4788	0	0	0
21.5553	0	0	0
21.6078	0	0	0
21.5783	0	0	0
21.5904	0	0	0
21.5761	0	0	0
21.5739	0	0	0
21.5135	0	0	0
21.3233	0	0	0
21.4592	0	0	0
21.5838	0	0	0
21.6736	334.152	3047.11	106929
21.6736	-100.16	-773.667	-54086.4
21.6736	-121.018	-934.778	-65349.6
21.6736	0	0	0
21.6384	0	0	0
21.6473	0	0	0
21.6692	0	0	0
21.6429	0	0	0
21.5923	0	0	0
21.5901	0	0	0
21.5517	0	0	0
21.5396	0	0	0
21.5176	0	0	0
21.601	0	0	0
21.6758	0	0	0
21.7261	0	0	0
21.6958	0	0	0
21.7199	0	0	0
21.6815	0	0	0
21.6793	0	0	0
21.6793	0	0	0
21.5017	0	0	0
21.5603	0	0	0
21.7065	0	0	0
21.7459	355.816	3285.89	113861
21.7459	77.4568	595.556	41826.7
21.7459	-148.786	-1144	-80344.7
21.7459	0	0	0
21.7127	0	0	0
21.7195	0	0	0
21.7263	0	0	0
21.6999	0	0	0
21.6625	0	0	0
21.6361	0	0	0
21.6097	0	0	0
21.5987	0	0	0
21.6361	0	0	0
21.5962	0	0	0
21.6879	357.2	3329.5	192888
21.5447	0	0	0
21.4909	0	0	0
21.5019	0	0	0
21.4535	0	0	0
21.4382	0	0	0
21.4602	0	0	0
21.4645	0	0	0
